,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
136,3. After 2015,Bendigo,"(-6.801, 6.6]","(-0.801, 16.9]","(-0.001, 1.72]",-999999999,-999999999,NE,"(8.999, 30.0]",E,NE,"(-0.001, 7.0]","(11.0, 15.8]","(86.0, 100.0]","(72.0, 100.0]","(1019.64, 1024.7]","(1013.3, 1017.48]","(1.0, 5.0]","(7.0, 8.0]","(-2.8009999999999997, 11.9]","(-2.901, 15.8]",No,Yes
137,1. Before 2012,Perth,"(10.0, 12.9]","(16.9, 20.58]","(-0.001, 1.72]","(2.2, 4.0]","(3.14, 6.68]",WSW,"(8.999, 30.0]",NE,WNW,"(-0.001, 7.0]","(-0.001, 11.0]","(86.0, 100.0]","(72.0, 100.0]","(1011.86, 1015.9]","(1013.3, 1017.48]","(5.0, 7.0]","(6.0, 7.0]","(11.9, 14.9]","(-2.901, 15.8]",No,Yes
138,1. Before 2012,GoldCoast,"(17.3, 27.6]","(24.1, 28.9]","(1.72, 87.4]",-999999999,-999999999,SE,"(41.0, 50.0]",ESE,SE,"(20.0, 43.0]","(26.0, 52.0]","(75.0, 86.0]","(58.0, 72.0]","(1015.9, 1019.64]","(1017.48, 1022.2]",-999999999,-999999999,"(22.5, 32.9]","(27.3, 40.6]",Yes,Yes
139,3. After 2015,Albury,"(-6.801, 6.6]","(-0.801, 16.9]","(-0.001, 1.72]",-999999999,-999999999,E,"(8.999, 30.0]",SSE,E,"(-0.001, 7.0]","(-0.001, 11.0]","(86.0, 100.0]","(58.0, 72.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(1.0, 5.0]","(4.0, 6.0]","(-2.8009999999999997, 11.9]","(-2.901, 15.8]",No,No
140,1. Before 2012,Brisbane,"(17.3, 27.6]","(24.1, 28.9]","(-0.001, 1.72]","(5.8, 8.0]","(10.9, 14.1]",NE,"(8.999, 30.0]",NNE,NNE,"(-0.001, 7.0]","(-0.001, 11.0]","(66.0, 75.0]","(46.0, 58.0]","(1015.9, 1019.64]","(1013.3, 1017.48]","(1.0, 5.0]","(1.0, 4.0]","(22.5, 32.9]","(22.6, 27.3]",No,No
141,3. After 2015,MountGinini,"(6.6, 10.0]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,NW,"(30.0, 35.0]",NNE,NW,"(7.0, 11.0]","(-0.001, 11.0]","(10.999, 54.0]","(46.0, 58.0]",-999999999,-999999999,-999999999,-999999999,"(14.9, 17.6]","(19.1, 22.6]",No,No
142,"2. After 2012, Before 2015",Penrith,"(6.6, 10.0]","(16.9, 20.58]","(-0.001, 1.72]",-999999999,-999999999,SW,"(8.999, 30.0]",SSW,NNW,"(11.0, 15.0]","(-0.001, 11.0]","(10.999, 54.0]","(33.0, 46.0]",-999999999,-999999999,-999999999,-999999999,"(-2.8009999999999997, 11.9]","(15.8, 19.1]",No,No
143,3. After 2015,Tuggeranong,"(-6.801, 6.6]","(-0.801, 16.9]","(-0.001, 1.72]",-999999999,-999999999,NNW,"(8.999, 30.0]",,N,"(-0.001, 7.0]","(-0.001, 11.0]","(75.0, 86.0]","(46.0, 58.0]","(1024.7, 1038.2]","(1022.2, 1034.4]",-999999999,-999999999,"(-2.8009999999999997, 11.9]","(-2.901, 15.8]",No,No
144,3. After 2015,Sydney,"(6.6, 10.0]","(20.58, 24.1]","(-0.001, 1.72]","(5.8, 8.0]","(6.68, 9.12]",WSW,"(8.999, 30.0]",WNW,NE,"(15.0, 20.0]","(15.8, 20.0]","(10.999, 54.0]","(46.0, 58.0]","(1015.9, 1019.64]","(1013.3, 1017.48]","(5.0, 7.0]","(6.0, 7.0]","(14.9, 17.6]","(15.8, 19.1]",No,No
145,1. Before 2012,MelbourneAirport,"(10.0, 12.9]","(20.58, 24.1]","(1.72, 87.4]","(2.2, 4.0]","(10.9, 14.1]",W,"(50.0, 96.0]",WSW,W,"(15.0, 20.0]","(26.0, 52.0]","(66.0, 75.0]","(33.0, 46.0]","(1011.86, 1015.9]","(1013.3, 1017.48]","(5.0, 7.0]","(4.0, 6.0]","(11.9, 14.9]","(19.1, 22.6]",Yes,No
146,"2. After 2012, Before 2015",BadgerysCreek,"(12.9, 17.3]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,S,"(30.0, 35.0]",SSW,S,"(-0.001, 7.0]","(-0.001, 11.0]","(75.0, 86.0]","(72.0, 100.0]","(1019.64, 1024.7]","(1022.2, 1034.4]",-999999999,-999999999,"(14.9, 17.6]","(15.8, 19.1]",No,No
147,1. Before 2012,AliceSprings,"(17.3, 27.6]","(28.9, 41.6]","(1.72, 87.4]","(5.8, 8.0]","(6.68, 9.12]",WSW,"(8.999, 30.0]",E,E,"(11.0, 15.0]","(-0.001, 11.0]","(66.0, 75.0]","(33.0, 46.0]","(993.799, 1011.86]","(987.599, 1009.58]","(7.0, 8.0]","(4.0, 6.0]","(22.5, 32.9]","(27.3, 40.6]",Yes,No
148,"2. After 2012, Before 2015",Townsville,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]","(4.0, 5.8]","(9.12, 10.9]",ENE,"(30.0, 35.0]",WSW,NE,"(-0.001, 7.0]","(20.0, 26.0]","(54.0, 66.0]","(58.0, 72.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(-0.001, 1.0]","(1.0, 4.0]","(22.5, 32.9]","(27.3, 40.6]",No,No
149,"2. After 2012, Before 2015",BadgerysCreek,"(-6.801, 6.6]","(28.9, 41.6]","(-0.001, 1.72]",-999999999,-999999999,NNE,"(8.999, 30.0]",N,ENE,"(-0.001, 7.0]","(-0.001, 11.0]","(54.0, 66.0]","(2.999, 33.0]","(1024.7, 1038.2]","(1017.48, 1022.2]",-999999999,-999999999,"(17.6, 22.5]","(27.3, 40.6]",No,No
150,"2. After 2012, Before 2015",SydneyAirport,"(10.0, 12.9]","(24.1, 28.9]","(-0.001, 1.72]","(2.2, 4.0]","(6.68, 9.12]",NE,"(41.0, 50.0]",NW,NNE,"(11.0, 15.0]","(26.0, 52.0]","(10.999, 54.0]","(33.0, 46.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(5.0, 7.0]","(4.0, 6.0]","(14.9, 17.6]","(19.1, 22.6]",No,No
151,1. Before 2012,Cobar,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]","(8.0, 34.4]","(-0.001, 3.14]",WNW,"(50.0, 96.0]",WNW,WNW,"(20.0, 43.0]","(15.8, 20.0]","(10.999, 54.0]","(46.0, 58.0]","(993.799, 1011.86]","(987.599, 1009.58]","(7.0, 8.0]","(6.0, 7.0]","(22.5, 32.9]","(27.3, 40.6]",No,No
152,3. After 2015,Watsonia,"(6.6, 10.0]","(20.58, 24.1]","(-0.001, 1.72]","(5.8, 8.0]","(6.68, 9.12]",N,"(50.0, 96.0]",NE,NNE,"(11.0, 15.0]","(20.0, 26.0]","(54.0, 66.0]","(33.0, 46.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(5.0, 7.0]","(4.0, 6.0]","(14.9, 17.6]","(19.1, 22.6]",No,No
153,"2. After 2012, Before 2015",Dartmoor,"(6.6, 10.0]","(16.9, 20.58]","(-0.001, 1.72]","(0.199, 2.2]","(3.14, 6.68]",SSW,"(8.999, 30.0]",,E,"(-0.001, 7.0]","(-0.001, 11.0]","(75.0, 86.0]","(58.0, 72.0]","(1024.7, 1038.2]","(1022.2, 1034.4]",-999999999,-999999999,"(11.9, 14.9]","(15.8, 19.1]",No,No
154,"2. After 2012, Before 2015",NorahHead,"(17.3, 27.6]","(24.1, 28.9]","(-0.001, 1.72]",-999999999,-999999999,NNE,"(41.0, 50.0]",ENE,NE,"(20.0, 43.0]","(20.0, 26.0]","(75.0, 86.0]","(72.0, 100.0]","(1015.9, 1019.64]","(1013.3, 1017.48]",-999999999,-999999999,"(17.6, 22.5]","(22.6, 27.3]",No,No
155,3. After 2015,Tuggeranong,"(10.0, 12.9]","(28.9, 41.6]","(-0.001, 1.72]",-999999999,-999999999,ESE,"(41.0, 50.0]",W,WSW,"(-0.001, 7.0]","(-0.001, 11.0]","(66.0, 75.0]","(58.0, 72.0]","(1015.9, 1019.64]","(1013.3, 1017.48]",-999999999,-999999999,"(17.6, 22.5]","(19.1, 22.6]",No,Yes
156,1. Before 2012,Mildura,"(12.9, 17.3]","(16.9, 20.58]","(-0.001, 1.72]","(5.8, 8.0]","(-0.001, 3.14]",NE,"(30.0, 35.0]",,NNE,"(-0.001, 7.0]","(20.0, 26.0]","(75.0, 86.0]","(72.0, 100.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(7.0, 8.0]","(7.0, 8.0]","(11.9, 14.9]","(-2.901, 15.8]",No,Yes
157,"2. After 2012, Before 2015",Penrith,"(17.3, 27.6]","(24.1, 28.9]","(-0.001, 1.72]",-999999999,-999999999,SE,"(30.0, 35.0]",SE,S,"(7.0, 11.0]","(11.0, 15.8]","(66.0, 75.0]","(72.0, 100.0]",-999999999,-999999999,-999999999,-999999999,"(22.5, 32.9]","(19.1, 22.6]",No,No
158,3. After 2015,Nuriootpa,"(6.6, 10.0]","(28.9, 41.6]","(-0.001, 1.72]","(4.0, 5.8]","(9.12, 10.9]",NE,"(30.0, 35.0]",NE,NNW,"(7.0, 11.0]","(-0.001, 11.0]","(10.999, 54.0]","(2.999, 33.0]","(1015.9, 1019.64]","(1013.3, 1017.48]","(-0.001, 1.0]","(1.0, 4.0]","(17.6, 22.5]","(27.3, 40.6]",No,No
159,"2. After 2012, Before 2015",WaggaWagga,"(12.9, 17.3]","(28.9, 41.6]","(-0.001, 1.72]","(8.0, 34.4]","(9.12, 10.9]",ENE,"(35.0, 41.0]",ENE,N,"(15.0, 20.0]","(11.0, 15.8]","(10.999, 54.0]","(2.999, 33.0]","(1011.86, 1015.9]","(987.599, 1009.58]","(1.0, 5.0]","(4.0, 6.0]","(17.6, 22.5]","(27.3, 40.6]",No,No
160,3. After 2015,PerthAirport,"(6.6, 10.0]","(20.58, 24.1]","(-0.001, 1.72]","(0.199, 2.2]","(6.68, 9.12]",SSW,"(8.999, 30.0]",N,S,"(11.0, 15.0]","(-0.001, 11.0]","(75.0, 86.0]","(46.0, 58.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(1.0, 5.0]","(6.0, 7.0]","(11.9, 14.9]","(22.6, 27.3]",No,No
161,1. Before 2012,Sydney,"(-6.801, 6.6]","(-0.801, 16.9]","(-0.001, 1.72]","(2.2, 4.0]","(3.14, 6.68]",,-999999999,W,SSW,"(20.0, 43.0]","(15.8, 20.0]","(66.0, 75.0]","(58.0, 72.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(5.0, 7.0]","(4.0, 6.0]","(-2.8009999999999997, 11.9]","(-2.901, 15.8]",No,Yes
162,1. Before 2012,Darwin,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]","(5.8, 8.0]","(9.12, 10.9]",N,"(35.0, 41.0]",SSE,NNW,"(7.0, 11.0]","(26.0, 52.0]","(54.0, 66.0]","(46.0, 58.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(1.0, 5.0]","(1.0, 4.0]","(22.5, 32.9]","(27.3, 40.6]",No,No
163,3. After 2015,Cairns,"(17.3, 27.6]","(24.1, 28.9]","(-0.001, 1.72]","(4.0, 5.8]",-999999999,SE,"(50.0, 96.0]",SSE,SE,"(15.0, 20.0]","(26.0, 52.0]","(66.0, 75.0]","(46.0, 58.0]","(1015.9, 1019.64]","(1013.3, 1017.48]",-999999999,"(1.0, 4.0]","(22.5, 32.9]","(22.6, 27.3]",No,Yes
164,3. After 2015,Tuggeranong,"(-6.801, 6.6]","(-0.801, 16.9]","(-0.001, 1.72]",-999999999,-999999999,ENE,"(8.999, 30.0]",ENE,NE,"(-0.001, 7.0]","(-0.001, 11.0]","(75.0, 86.0]","(46.0, 58.0]","(1024.7, 1038.2]","(1022.2, 1034.4]",-999999999,-999999999,"(-2.8009999999999997, 11.9]","(15.8, 19.1]",No,No
165,3. After 2015,PearceRAAF,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]",-999999999,"(10.9, 14.1]",SE,"(41.0, 50.0]",SE,ESE,"(20.0, 43.0]","(15.8, 20.0]","(10.999, 54.0]","(2.999, 33.0]","(993.799, 1011.86]","(987.599, 1009.58]",-999999999,"(-0.001, 1.0]","(22.5, 32.9]","(27.3, 40.6]",No,No
166,"2. After 2012, Before 2015",Moree,"(-6.801, 6.6]","(20.58, 24.1]","(-0.001, 1.72]","(2.2, 4.0]","(9.12, 10.9]",SW,"(8.999, 30.0]",,SW,"(-0.001, 7.0]","(11.0, 15.8]","(66.0, 75.0]","(2.999, 33.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(-0.001, 1.0]","(-0.001, 1.0]","(11.9, 14.9]","(19.1, 22.6]",No,No
167,"2. After 2012, Before 2015",Townsville,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]","(8.0, 34.4]","(6.68, 9.12]",ENE,"(35.0, 41.0]",ESE,ENE,"(20.0, 43.0]","(26.0, 52.0]","(54.0, 66.0]","(58.0, 72.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(5.0, 7.0]","(4.0, 6.0]","(22.5, 32.9]","(27.3, 40.6]",No,No
168,"2. After 2012, Before 2015",Moree,"(-6.801, 6.6]","(16.9, 20.58]","(-0.001, 1.72]","(2.2, 4.0]","(9.12, 10.9]",SSW,"(50.0, 96.0]",SSW,SSW,"(20.0, 43.0]","(26.0, 52.0]","(54.0, 66.0]","(2.999, 33.0]","(1019.64, 1024.7]","(1017.48, 1022.2]","(-0.001, 1.0]",-999999999,"(-2.8009999999999997, 11.9]","(15.8, 19.1]",No,No
169,3. After 2015,Hobart,"(-6.801, 6.6]","(-0.801, 16.9]","(1.72, 87.4]","(0.199, 2.2]","(-0.001, 3.14]",WNW,"(50.0, 96.0]",NNW,WNW,"(20.0, 43.0]","(20.0, 26.0]","(54.0, 66.0]","(46.0, 58.0]","(993.799, 1011.86]","(987.599, 1009.58]","(1.0, 5.0]","(6.0, 7.0]","(11.9, 14.9]","(-2.901, 15.8]",Yes,No
170,"2. After 2012, Before 2015",Moree,"(17.3, 27.6]","(24.1, 28.9]","(1.72, 87.4]","(5.8, 8.0]","(-0.001, 3.14]",NW,"(35.0, 41.0]",N,E,"(11.0, 15.0]","(11.0, 15.8]","(86.0, 100.0]","(72.0, 100.0]","(993.799, 1011.86]","(987.599, 1009.58]","(5.0, 7.0]","(6.0, 7.0]","(22.5, 32.9]","(22.6, 27.3]",Yes,Yes
171,3. After 2015,Mildura,"(6.6, 10.0]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,"(3.14, 6.68]",SSW,"(8.999, 30.0]",S,SW,"(11.0, 15.0]","(11.0, 15.8]","(75.0, 86.0]","(46.0, 58.0]","(1015.9, 1019.64]","(1009.58, 1013.3]",-999999999,"(4.0, 6.0]","(11.9, 14.9]","(19.1, 22.6]",No,No
172,3. After 2015,Newcastle,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]",-999999999,-999999999,,-999999999,NE,,"(20.0, 43.0]",-999999999,"(66.0, 75.0]",-999999999,-999999999,-999999999,"(7.0, 8.0]",-999999999,"(22.5, 32.9]",-999999999,No,No
173,"2. After 2012, Before 2015",Launceston,"(12.9, 17.3]","(24.1, 28.9]","(-0.001, 1.72]",-999999999,-999999999,NNW,"(41.0, 50.0]",N,W,"(7.0, 11.0]","(20.0, 26.0]","(66.0, 75.0]","(33.0, 46.0]","(993.799, 1011.86]","(987.599, 1009.58]",-999999999,-999999999,"(17.6, 22.5]","(22.6, 27.3]",No,No
174,1. Before 2012,GoldCoast,"(17.3, 27.6]","(24.1, 28.9]","(1.72, 87.4]",-999999999,-999999999,SSE,"(35.0, 41.0]",S,SSE,"(15.0, 20.0]","(15.8, 20.0]","(66.0, 75.0]","(58.0, 72.0]","(1019.64, 1024.7]","(1017.48, 1022.2]",-999999999,-999999999,"(22.5, 32.9]","(22.6, 27.3]",Yes,Yes
175,3. After 2015,Penrith,"(6.6, 10.0]","(16.9, 20.58]","(-0.001, 1.72]",-999999999,-999999999,WNW,"(8.999, 30.0]",,WNW,"(-0.001, 7.0]","(-0.001, 11.0]","(86.0, 100.0]","(33.0, 46.0]",-999999999,-999999999,-999999999,-999999999,"(-2.8009999999999997, 11.9]","(19.1, 22.6]",No,No
176,1. Before 2012,Mildura,"(6.6, 10.0]","(-0.801, 16.9]","(-0.001, 1.72]","(0.199, 2.2]","(-0.001, 3.14]",N,"(30.0, 35.0]",NNE,NNE,"(15.0, 20.0]","(20.0, 26.0]","(86.0, 100.0]","(58.0, 72.0]","(1015.9, 1019.64]","(1013.3, 1017.48]","(5.0, 7.0]","(6.0, 7.0]","(-2.8009999999999997, 11.9]","(15.8, 19.1]",No,No
177,1. Before 2012,SydneyAirport,"(12.9, 17.3]","(20.58, 24.1]","(-0.001, 1.72]","(2.2, 4.0]","(9.12, 10.9]",NE,"(8.999, 30.0]",NW,NNE,"(7.0, 11.0]","(20.0, 26.0]","(75.0, 86.0]","(58.0, 72.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(1.0, 5.0]","(1.0, 4.0]","(14.9, 17.6]","(19.1, 22.6]",No,No
178,3. After 2015,MelbourneAirport,"(10.0, 12.9]","(24.1, 28.9]","(-0.001, 1.72]","(4.0, 5.8]","(9.12, 10.9]",W,"(35.0, 41.0]",W,WNW,"(15.0, 20.0]","(-0.001, 11.0]","(66.0, 75.0]","(33.0, 46.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(-0.001, 1.0]","(-0.001, 1.0]","(14.9, 17.6]","(22.6, 27.3]",No,No
179,"2. After 2012, Before 2015",Moree,"(-6.801, 6.6]","(20.58, 24.1]","(-0.001, 1.72]","(2.2, 4.0]","(9.12, 10.9]",E,"(8.999, 30.0]",ESE,SW,"(11.0, 15.0]","(11.0, 15.8]","(54.0, 66.0]","(33.0, 46.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(-0.001, 1.0]","(-0.001, 1.0]","(11.9, 14.9]","(19.1, 22.6]",No,No
180,3. After 2015,Walpole,"(6.6, 10.0]","(-0.801, 16.9]","(1.72, 87.4]",-999999999,-999999999,WSW,"(41.0, 50.0]",WNW,W,"(15.0, 20.0]","(11.0, 15.8]","(86.0, 100.0]","(72.0, 100.0]","(993.799, 1011.86]","(987.599, 1009.58]",-999999999,-999999999,"(-2.8009999999999997, 11.9]","(-2.901, 15.8]",Yes,Yes
181,3. After 2015,Williamtown,"(6.6, 10.0]","(16.9, 20.58]",-999999999,-999999999,-999999999,NW,"(8.999, 30.0]",NW,SSE,"(15.0, 20.0]","(11.0, 15.8]","(86.0, 100.0]","(58.0, 72.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(7.0, 8.0]","(-0.001, 1.0]","(-2.8009999999999997, 11.9]","(15.8, 19.1]",,Yes
182,1. Before 2012,Sydney,"(6.6, 10.0]","(-0.801, 16.9]","(1.72, 87.4]","(2.2, 4.0]","(3.14, 6.68]",,-999999999,W,SSW,"(20.0, 43.0]","(15.8, 20.0]","(54.0, 66.0]","(72.0, 100.0]","(1019.64, 1024.7]","(1022.2, 1034.4]","(1.0, 5.0]","(6.0, 7.0]","(-2.8009999999999997, 11.9]","(-2.901, 15.8]",Yes,No
183,"2. After 2012, Before 2015",GoldCoast,"(12.9, 17.3]","(24.1, 28.9]","(-0.001, 1.72]",-999999999,-999999999,NNE,"(8.999, 30.0]",NW,NE,"(11.0, 15.0]","(20.0, 26.0]","(54.0, 66.0]","(46.0, 58.0]","(1015.9, 1019.64]","(1013.3, 1017.48]",-999999999,-999999999,"(22.5, 32.9]","(22.6, 27.3]",No,No
184,1. Before 2012,Tuggeranong,"(-6.801, 6.6]","(16.9, 20.58]","(-0.001, 1.72]",-999999999,-999999999,NNE,"(8.999, 30.0]",,NNW,"(-0.001, 7.0]","(-0.001, 11.0]","(66.0, 75.0]","(46.0, 58.0]","(1024.7, 1038.2]","(1022.2, 1034.4]",-999999999,-999999999,"(-2.8009999999999997, 11.9]","(15.8, 19.1]",No,No
185,1. Before 2012,Wollongong,"(17.3, 27.6]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,NW,"(30.0, 35.0]",N,N,"(15.0, 20.0]","(11.0, 15.8]","(75.0, 86.0]","(72.0, 100.0]","(1015.9, 1019.64]","(1017.48, 1022.2]",-999999999,-999999999,"(17.6, 22.5]","(19.1, 22.6]",No,Yes
186,3. After 2015,Canberra,"(-6.801, 6.6]","(-0.801, 16.9]","(-0.001, 1.72]",-999999999,-999999999,NNW,"(30.0, 35.0]",,NNW,"(-0.001, 7.0]","(20.0, 26.0]","(86.0, 100.0]","(58.0, 72.0]","(1024.7, 1038.2]","(1017.48, 1022.2]",-999999999,-999999999,"(-2.8009999999999997, 11.9]","(-2.901, 15.8]",No,Yes
187,1. Before 2012,WaggaWagga,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]","(5.8, 8.0]","(10.9, 14.1]",W,"(50.0, 96.0]",ENE,WSW,"(7.0, 11.0]","(26.0, 52.0]","(10.999, 54.0]","(2.999, 33.0]","(993.799, 1011.86]","(987.599, 1009.58]","(-0.001, 1.0]","(-0.001, 1.0]","(22.5, 32.9]","(27.3, 40.6]",No,No
188,"2. After 2012, Before 2015",Ballarat,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]",-999999999,-999999999,NW,"(50.0, 96.0]",N,WSW,"(20.0, 43.0]","(26.0, 52.0]","(10.999, 54.0]","(2.999, 33.0]","(993.799, 1011.86]","(1013.3, 1017.48]",-999999999,-999999999,"(22.5, 32.9]","(22.6, 27.3]",No,No
189,1. Before 2012,Brisbane,"(10.0, 12.9]","(16.9, 20.58]","(-0.001, 1.72]","(5.8, 8.0]","(9.12, 10.9]",W,"(41.0, 50.0]",W,W,"(15.0, 20.0]","(20.0, 26.0]","(10.999, 54.0]","(33.0, 46.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(-0.001, 1.0]","(-0.001, 1.0]","(11.9, 14.9]","(15.8, 19.1]",No,No
190,"2. After 2012, Before 2015",Moree,"(17.3, 27.6]","(20.58, 24.1]","(1.72, 87.4]","(8.0, 34.4]","(-0.001, 3.14]",SSE,"(30.0, 35.0]",SE,SSE,"(15.0, 20.0]","(11.0, 15.8]","(86.0, 100.0]","(72.0, 100.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(7.0, 8.0]","(7.0, 8.0]","(14.9, 17.6]","(19.1, 22.6]",Yes,Yes
191,1. Before 2012,SydneyAirport,"(10.0, 12.9]","(16.9, 20.58]","(-0.001, 1.72]","(2.2, 4.0]","(9.12, 10.9]",SSE,"(30.0, 35.0]",SSE,ESE,"(15.0, 20.0]","(15.8, 20.0]","(75.0, 86.0]","(58.0, 72.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(1.0, 5.0]","(-0.001, 1.0]","(14.9, 17.6]","(15.8, 19.1]",No,No
192,1. Before 2012,Tuggeranong,"(10.0, 12.9]","(16.9, 20.58]","(-0.001, 1.72]",-999999999,-999999999,S,"(35.0, 41.0]",S,E,"(20.0, 43.0]","(15.8, 20.0]","(54.0, 66.0]","(33.0, 46.0]","(1024.7, 1038.2]","(1022.2, 1034.4]",-999999999,-999999999,"(11.9, 14.9]","(19.1, 22.6]",No,No
193,"2. After 2012, Before 2015",GoldCoast,"(10.0, 12.9]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,WNW,"(30.0, 35.0]",NW,NNW,"(15.0, 20.0]","(11.0, 15.8]","(54.0, 66.0]","(2.999, 33.0]","(1015.9, 1019.64]","(1013.3, 1017.48]",-999999999,-999999999,"(14.9, 17.6]","(22.6, 27.3]",No,No
194,1. Before 2012,Witchcliffe,"(-6.801, 6.6]","(16.9, 20.58]","(-0.001, 1.72]",-999999999,-999999999,SSE,"(8.999, 30.0]",NE,W,"(11.0, 15.0]","(11.0, 15.8]","(75.0, 86.0]","(46.0, 58.0]","(1024.7, 1038.2]","(1022.2, 1034.4]",-999999999,-999999999,"(-2.8009999999999997, 11.9]","(15.8, 19.1]",No,No
195,1. Before 2012,CoffsHarbour,"(12.9, 17.3]","(16.9, 20.58]","(1.72, 87.4]","(0.199, 2.2]","(6.68, 9.12]",SSW,"(35.0, 41.0]",SW,S,"(15.0, 20.0]","(26.0, 52.0]","(66.0, 75.0]","(72.0, 100.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(1.0, 5.0]","(1.0, 4.0]","(14.9, 17.6]","(15.8, 19.1]",Yes,No
196,3. After 2015,Launceston,"(-6.801, 6.6]","(16.9, 20.58]","(-0.001, 1.72]",-999999999,-999999999,NNW,"(8.999, 30.0]",E,WNW,"(-0.001, 7.0]","(-0.001, 11.0]","(75.0, 86.0]","(33.0, 46.0]",-999999999,-999999999,-999999999,"(1.0, 4.0]","(-2.8009999999999997, 11.9]","(19.1, 22.6]",No,No
197,1. Before 2012,PearceRAAF,"(6.6, 10.0]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,"(9.12, 10.9]",ENE,"(8.999, 30.0]",ENE,N,"(15.0, 20.0]","(-0.001, 11.0]","(66.0, 75.0]","(46.0, 58.0]","(1019.64, 1024.7]","(1017.48, 1022.2]","(-0.001, 1.0]","(-0.001, 1.0]","(11.9, 14.9]","(19.1, 22.6]",No,No
198,"2. After 2012, Before 2015",Dartmoor,"(-6.801, 6.6]","(-0.801, 16.9]","(1.72, 87.4]","(0.199, 2.2]","(3.14, 6.68]",SSW,"(35.0, 41.0]",SSW,S,"(15.0, 20.0]","(20.0, 26.0]","(75.0, 86.0]","(72.0, 100.0]","(1015.9, 1019.64]","(1017.48, 1022.2]",-999999999,-999999999,"(-2.8009999999999997, 11.9]","(-2.901, 15.8]",Yes,No
199,3. After 2015,MelbourneAirport,"(12.9, 17.3]","(16.9, 20.58]","(1.72, 87.4]","(5.8, 8.0]","(-0.001, 3.14]",S,"(35.0, 41.0]",S,SSE,"(15.0, 20.0]","(20.0, 26.0]","(86.0, 100.0]","(58.0, 72.0]","(1015.9, 1019.64]","(1013.3, 1017.48]","(7.0, 8.0]","(7.0, 8.0]","(11.9, 14.9]","(15.8, 19.1]",Yes,No
200,3. After 2015,Darwin,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]","(5.8, 8.0]","(10.9, 14.1]",ESE,"(41.0, 50.0]",SE,E,"(20.0, 43.0]","(20.0, 26.0]","(10.999, 54.0]","(2.999, 33.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(-0.001, 1.0]","(-0.001, 1.0]","(22.5, 32.9]","(27.3, 40.6]",No,No
201,1. Before 2012,NorahHead,"(10.0, 12.9]","(16.9, 20.58]","(-0.001, 1.72]",-999999999,-999999999,W,"(8.999, 30.0]",NW,WSW,"(11.0, 15.0]","(-0.001, 11.0]","(66.0, 75.0]","(46.0, 58.0]","(1011.86, 1015.9]","(1009.58, 1013.3]",-999999999,-999999999,"(11.9, 14.9]","(15.8, 19.1]",No,No
202,"2. After 2012, Before 2015",MountGambier,"(12.9, 17.3]","(28.9, 41.6]","(-0.001, 1.72]","(4.0, 5.8]","(3.14, 6.68]",S,"(30.0, 35.0]",NNE,S,"(-0.001, 7.0]","(20.0, 26.0]","(75.0, 86.0]","(33.0, 46.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(1.0, 5.0]","(6.0, 7.0]","(17.6, 22.5]","(27.3, 40.6]",No,Yes
